medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
D52D95474826BDD1322897D8A1E69810,6F1E258CBF582D1B75DE2D82CD11BF00,CMT,1,N,2013-01-07 10:26:52,2013-01-07 10:31:33,1,280,.50,-73.975182,40.751892,-73.982071,40.748089
A87E81DD7B6644CF1A23E7E0432160B7,5102001ADCDAACA9ABF077D5884759D6,CMT,1,N,2013-01-10 15:17:29,2013-01-10 15:25:07,1,457,1.30,-73.965988,40.795216,-73.952271,40.791443
616258535A75C23ACF353BD36AA3573D,378E903D706D5CCA22B815B58C64A0BC,CMT,1,N,2013-01-07 19:28:12,2013-01-07 19:31:14,1,182,.50,-73.972923,40.79845,-73.965973,40.800053
E75A0D7C53FDF322CF633A322F8FCEE4,EA6A84716CB53ED13B22F1068CBCBBE1,CMT,1,N,2013-01-01 16:43:43,2013-01-01 16:47:22,1,219,1.10,-73.966438,40.757607,-73.97805,40.745705
900D5F17AB43C5E6E217A0023053F1ED,F09EA985710E5A08FD6BAFE39210702E,CMT,1,N,2013-01-01 11:22:08,2013-01-01 11:29:58,1,469,3.20,-74.008949,40.704407,-73.987267,40.722359
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 08:16:49,2013-01-07 08:31:04,1,855,3.30,-73.986412,40.776871,-73.949226,40.802563
E3F00BB3F4E710383C67E1A2A6F15C0D,8A09B24F000780013524FCF2BD5C63D1,CMT,1,N,2013-01-01 22:04:48,2013-01-01 22:08:38,1,229,1.50,-74.00161,40.683357,-73.992058,40.701572
A3281E8510FED7EE0371C2690A243880,C1EEBC8298A619F86637D7E97F6BDD5C,CMT,1,N,2013-01-07 17:18:15,2013-01-07 17:22:15,1,240,.70,-73.978294,40.786312,-73.985855,40.778221
B1E83EF19E6F6BC4AFFF191609AA2C8A,CC8E0A27AC84DDF63BB03AF7D29577EC,CMT,1,N,2013-01-10 07:25:12,2013-01-10 07:37:19,1,727,1.80,-73.975273,40.717003,-73.981743,40.725361
8F7888300ED94F70A1A253325164B994,FED36ECAEBB269972750877979935370,CMT,1,N,2013-01-07 18:37:25,2013-01-07 18:46:15,3,530,1.60,-73.965797,40.790295,-73.982216,40.775017
2B53775530F0EAE6CE95A49CDDFD1785,555567D29365105C575CC2450E60DC9F,CMT,1,N,2013-01-07 17:21:22,2013-01-07 17:31:37,1,615,1.80,-73.973091,40.763912,-73.981949,40.780048
7DD264FDACEE4D4E7F67B71E90847674,6CB9E13D73F0DEF9E7F96B62BCB3487B,CMT,1,N,2013-01-07 23:42:58,2013-01-07 23:47:12,1,254,1.60,-73.975227,40.754768,-73.958252,40.768745
8F7888300ED94F70A1A253325164B994,FED36ECAEBB269972750877979935370,CMT,1,N,2013-01-07 20:49:23,2013-01-07 20:53:26,1,243,.80,-73.992424,40.75518,-73.979256,40.749741
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 10:51:28,2013-01-07 10:58:26,1,417,1.50,-73.991386,40.750004,-73.993668,40.732815
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 14:04:22,2013-01-10 14:23:28,3,1146,3.90,-73.978363,40.757118,-74.010185,40.713741
4ADAC3A078F6BAA8FE6AF583FD8A32FB,7EDF384A51BB97304AAB566DF2D5355A,CMT,1,N,2013-01-08 00:46:28,2013-01-08 00:50:44,1,255,.90,-73.844376,40.721409,-73.846535,40.712345
723B5809862054401FA26A9219A45FC5,5F393257C4A293120A3041FFE978A0F3,CMT,1,N,2013-01-02 12:54:39,2013-01-02 12:59:31,1,292,.70,-73.983269,40.746746,-73.972771,40.746742
7A5BA15C9456E14E75F72F2C82913F19,A7DD7D27DA94021926BEB84A2851A2A4,CMT,1,N,2013-01-07 19:17:50,2013-01-07 19:31:56,1,845,2.70,-74.001991,40.724525,-73.984657,40.757771
9D1CE7E9B4EC44D5D39861C98A8BC799,8D57434CE4AEDA42C075574C157707DF,CMT,1,N,2013-01-07 06:37:53,2013-01-07 06:42:46,1,293,1.50,-73.966476,40.764931,-73.958473,40.781555
DD69783CF7F27E3285EFDFE851617455,96BBE1DB5D762D8A877AB7335042CF1B,CMT,1,N,2013-01-08 10:46:38,2013-01-08 10:56:46,1,608,1.90,-73.976273,40.7519,-73.960716,40.775761
FFD8F49027A47FE0B5C6A597CAD3B3AF,913EBEFA931EECE8BEC7D6697D1DB45E,CMT,1,N,2013-01-10 15:16:38,2013-01-10 15:32:49,2,970,1.90,-73.9888,40.738754,-73.998169,40.713837
30DAA9127DA29636A5D3CDD370FFB8C2,B95A714F9E89F14342F14F54BC73331D,CMT,1,N,2013-01-08 09:18:08,2013-01-08 09:28:13,1,605,1.30,-73.947128,40.815769,-73.936844,40.804031
3BCD8C31FAA3F956FCF1E94F56D04A60,233F3186A1BC75114820BDD03F126F1E,CMT,1,N,2013-01-08 14:47:17,2013-01-08 14:58:01,1,644,1.50,-73.996109,40.768185,-73.98111,40.757587
8D98CFE4D72CDF4735D3D7EF3362D74B,20E3BA74CC1A0B9991DDC0A21F75A48F,CMT,1,N,2013-01-08 22:57:49,2013-01-08 23:02:53,2,303,1.40,-73.982147,40.771587,-73.979721,40.78968
B151377D5926B5F3BA80342CE715DC04,5537FA98DC864C43DDCAC2D7FDEA4B2B,CMT,1,N,2013-01-08 00:53:19,2013-01-08 01:02:55,1,576,2.40,-73.976196,40.776268,-73.969452,40.75219
C5C0EC1A54337149ADA745E0C8C1765A,A110A93F58B799E35F35274BCC67A597,CMT,1,N,2013-01-08 10:03:48,2013-01-08 10:10:08,1,379,1.20,-73.950577,40.779743,-73.957954,40.765247
31642EC7B1A51589E044284B4901B510,C8FFC38654B12648D6713AF94B94337F,CMT,1,N,2013-01-07 21:59:45,2013-01-07 22:06:39,1,413,3.80,-73.781792,40.644711,-73.786659,40.667709
1C767D22F42B8CF21EE89ADA559EA966,B4CDEBD9CE7C05E37FB0B1D52927A8AE,CMT,1,N,2013-01-10 12:23:38,2013-01-10 12:44:24,1,1245,3.00,-73.974937,40.765156,-73.973015,40.795464
73A939CAF1B9DAD5B0F82D1F1AD7E16A,559EDA2B1D3A352F163D36119D9CD90C,CMT,1,N,2013-01-07 21:36:08,2013-01-07 21:52:07,2,959,4.00,-73.997963,40.745319,-73.992188,40.697269
73A939CAF1B9DAD5B0F82D1F1AD7E16A,559EDA2B1D3A352F163D36119D9CD90C,CMT,1,N,2013-01-07 20:58:22,2013-01-07 21:12:29,1,846,3.20,-73.99057,40.740303,-74.004608,40.708519
90A6FA19D43DB19368F74E15993F2E88,E864D6288218925286C00BD7456136D8,CMT,1,N,2013-01-01 17:48:54,2013-01-01 17:56:24,1,450,1.70,-73.978394,40.762615,-73.955727,40.767406
964D6D22CA15493BC4579345085B36DF,D4666A0DB2457E4729DA2F3481285DDE,CMT,1,N,2013-01-08 20:22:32,2013-01-08 20:26:55,1,262,1.60,-74.007034,40.728802,-73.995003,40.750229
1ED70C00B1597B043D2E41B373E2989E,187DEC26DA68C0C0C2C6F3E8E7FC629F,CMT,1,N,2013-01-05 17:00:59,2013-01-05 17:06:11,3,311,1.10,-73.999191,40.749752,-74.008331,40.736134
D472ED56226A942830E174B6012A8C5A,01E2B25BD487536827F6383CBF3A338D,CMT,1,N,2013-01-07 21:24:08,2013-01-07 21:26:03,1,114,.20,-73.983292,40.726414,-73.985733,40.723202
CB2B3C1FF528F19A8C5EFE9464936740,5DE95A45AF7A153C0F9182B665F5D797,CMT,1,N,2013-01-07 22:28:36,2013-01-07 22:33:32,1,295,1.00,-73.976891,40.747765,-73.987518,40.738895
E98DDFA305BC37DC46B4313E6382D656,8427DE45E0B23D82E730EE10F496F3DC,CMT,1,N,2013-01-07 05:38:39,2013-01-07 05:43:35,1,296,.80,-73.990967,40.751186,-73.980019,40.751881
4ADCF0A7278E37898CDAC06DAB4626FC,6812C9E8E8BC77268E5EBB379362D309,CMT,1,N,2013-01-07 14:02:48,2013-01-07 14:23:21,1,1232,3.30,-73.989754,40.702419,-73.97702,40.672478
758116B6100DF9103B782C0B8BD31A94,899334053ED3ABE4F5109FC1A7F6E071,CMT,1,N,2013-01-05 09:19:51,2013-01-05 09:21:59,1,128,.70,-73.914131,40.746178,-73.924202,40.744438
1F037A24370C1935783D89EF7872CEF0,7171C6E205A7F49CBE2B8E89F49D96F1,CMT,1,N,2013-01-02 06:46:09,2013-01-02 06:49:05,1,175,1.20,-73.958176,40.773296,-73.94577,40.790199
0B6BE63C4B58435DCC76D772EFA89951,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,1,N,2013-01-07 23:38:57,2013-01-07 23:43:20,2,262,.50,-73.991905,40.731117,-73.984306,40.729218
C8FAF99315CF86E148288ACA8FF861B9,2701444831106C9A822616FBEBDB8FFD,CMT,1,N,2013-01-07 17:24:19,2013-01-07 17:29:36,1,317,.60,-73.953941,40.778931,-73.944748,40.779026
A9C1456A59A49B157DE97CFA3CDCA4A9,AA1F8E9B7CA91E41B0230EFBA3675980,CMT,1,N,2013-01-10 16:44:50,2013-01-10 16:49:35,2,284,.80,-73.951881,40.769573,-73.955643,40.776802
4CAEEC39A75E57BBAB480DDE0B45A1C5,B631BFE1C2262B8ABC570E32CB343AB3,CMT,1,N,2013-01-07 21:31:43,2013-01-07 21:51:24,1,1180,5.60,-74.003464,40.736229,-73.993462,40.667568
A87E81DD7B6644CF1A23E7E0432160B7,5102001ADCDAACA9ABF077D5884759D6,CMT,1,N,2013-01-10 10:14:28,2013-01-10 10:44:57,1,1828,11.60,-73.863304,40.769665,-73.984604,40.768166
A87E81DD7B6644CF1A23E7E0432160B7,5102001ADCDAACA9ABF077D5884759D6,CMT,1,N,2013-01-10 07:57:37,2013-01-10 07:59:06,1,89,.10,-73.985382,40.763199,-73.982803,40.761959
AB9A50D122AE04AD9FBE20A69FDB1652,293B4FD9AB4320CAF1F6E76F647BF4CE,CMT,1,N,2013-01-06 23:11:28,2013-01-06 23:27:26,1,957,3.10,-73.974968,40.757462,-74.004715,40.742096
672522D47202952323D498FA56081FC1,227854E309B76E750F9EA570744E992C,CMT,1,N,2013-01-05 22:30:37,2013-01-05 22:52:21,2,1303,5.40,-73.966888,40.804157,-73.980469,40.743324
45886CDFD76DF25E0ACA5E3ED611C68E,695A60EF05A898E14AC5EEEBF8756D6A,CMT,1,N,2013-01-02 05:05:15,2013-01-02 05:10:09,1,294,1.60,-74.002815,40.728649,-73.988998,40.747166
BD3A6AD773AE2424DD1C7B1B7953E1B2,72020949E7A3D5A0629D2EE37122B69E,CMT,1,N,2013-01-07 10:15:01,2013-01-07 10:26:42,1,701,2.50,-73.981987,40.769203,-73.978378,40.757938
BFC65FA90BB44293A208BC632FD22054,5628A63C1CA9377C2F107276BC92F93D,CMT,1,N,2013-01-07 21:53:00,2013-01-07 21:56:27,1,206,.90,-73.97438,40.78318,-73.964409,40.776093
5B1E74982E329ABAF2E848CEC264B50D,33E4AFD57AE17E2950EDD08A8E41E79D,CMT,1,N,2013-01-07 07:12:59,2013-01-07 07:26:14,1,794,3.40,-73.993355,40.736015,-73.956917,40.766449
60CD2CAE8AF2CA0E7A9CE5895EF6FC5D,CDEE1D89036C514DD92715FA4F6FE03C,CMT,1,N,2013-01-05 22:08:47,2013-01-05 22:27:55,3,1148,3.60,-73.988411,40.731361,-73.974251,40.687389
2FD34773ECCE76E331A8158107BA3BE4,702CC5154287B4211705B6C03203B64C,CMT,1,N,2013-01-08 17:01:37,2013-01-08 17:07:20,1,342,1.60,-73.970993,40.751873,-73.989258,40.739304
AE9D6880AEEF221B26DB42824E739223,4CBBEF83E04693B0FF121EAA07BA7B90,CMT,1,N,2013-01-01 17:11:30,2013-01-01 17:26:36,3,905,2.20,-73.989517,40.720364,-74.016098,40.706158
C7376896E2CCE352A299472108E79900,112166DB3A0A4CB10086B2AA9E9504BE,CMT,1,N,2013-01-08 00:12:50,2013-01-08 00:18:43,1,353,2.00,-73.972458,40.758736,-73.953102,40.776791
C86013D0B08D7D2D0A96F64AB3433C19,860153BE9CF88D44A0150C2E8C55511B,CMT,1,N,2013-01-07 22:39:18,2013-01-07 22:42:48,1,209,1.00,-73.98983,40.729645,-73.980232,40.742966
5803D6EAD49AEAA82063A7DDCE35CD04,A75717CF880803546028459448A26433,CMT,1,N,2013-01-10 11:54:05,2013-01-10 12:04:26,1,621,1.00,-73.969727,40.766109,-73.977058,40.755665
400C5BFEA47A623559836C2DA41B0C15,5D90A25D5CB641653C842A4FD9DA97DA,CMT,1,N,2013-01-05 22:47:15,2013-01-05 22:52:22,1,306,.90,-73.986465,40.754818,-73.981392,40.765125
B3097FE22AF88308099F3D32ED1302BB,1374F6EB89CC849F43A6B6A9EC8BD72C,CMT,1,N,2013-01-01 16:07:15,2013-01-01 16:11:55,1,280,1.90,-73.954002,40.71077,-73.985077,40.719177
C86013D0B08D7D2D0A96F64AB3433C19,860153BE9CF88D44A0150C2E8C55511B,CMT,1,N,2013-01-08 00:49:45,2013-01-08 00:52:30,1,165,.60,-73.952721,40.778172,-73.950577,40.785774
2C84760030E6F7AD8502EAB900794D2E,3322193847F7C43BBA36B549ABB98F0C,CMT,1,N,2013-01-07 19:20:14,2013-01-07 19:29:00,1,526,1.50,-73.988342,40.748852,-73.971558,40.763798
05E34F66F87028EFF34BA92926546BF3,334A65DEAB3A0C1311111A8484F27DF3,CMT,1,N,2013-01-08 10:27:47,2013-01-08 10:46:34,1,1126,2.20,0,0,0,0
30DAA9127DA29636A5D3CDD370FFB8C2,B95A714F9E89F14342F14F54BC73331D,CMT,1,N,2013-01-08 14:07:37,2013-01-08 14:41:37,1,2039,11.70,-73.985886,40.767963,-73.865051,40.770588
024C4857B3DF95B4C4E12602D28387AC,117279D7BA980093EAE9FCCF8F5BAFA1,CMT,1,N,2013-01-10 14:56:00,2013-01-10 15:00:55,1,295,.80,-73.963829,40.765751,-73.95372,40.770969
B03F137741DCA5B31AB3DC12F26ED47F,D1D0D4AEF3B41A57EB1B53B2037293A1,CMT,1,N,2013-01-07 18:38:40,2013-01-07 18:47:33,1,533,1.30,-73.992172,40.754604,-73.97422,40.755386
D3C90E58491700492359CEBB10A9925C,F511A82E0D83401ECC20C0B5E9ADE3A2,CMT,1,N,2013-01-10 09:20:28,2013-01-10 09:41:30,1,1261,3.70,-73.961182,40.772125,-73.981911,40.73674
6DE2841B928699953474F71C6D371D4A,17F3AF3E2CF13ED3F07C412E3C4C37D4,CMT,1,N,2013-01-08 00:12:50,2013-01-08 00:19:02,1,372,1.10,-73.997772,40.722702,-73.994774,40.71225
1C767D22F42B8CF21EE89ADA559EA966,B4CDEBD9CE7C05E37FB0B1D52927A8AE,CMT,1,N,2013-01-10 14:08:56,2013-01-10 14:16:31,2,454,1.00,-73.982635,40.754372,-73.996437,40.753086
1ED70C00B1597B043D2E41B373E2989E,187DEC26DA68C0C0C2C6F3E8E7FC629F,CMT,1,N,2013-01-06 01:37:31,2013-01-06 01:52:56,3,924,3.90,-73.964027,40.767864,-74.004471,40.728531
40591581511C4A6FF6FCF04D1ABCBFEF,A50D9E93168A2286C8083BFB2AA1855F,CMT,1,N,2013-01-01 15:15:50,2013-01-01 15:29:12,1,801,2.50,-73.992241,40.73082,-73.98983,40.710312
6DFD37A4BDC448C365B36465D73A4CCE,DFA4A34DA47810F6A1DC462A98E01AB7,CMT,1,N,2013-01-05 12:54:29,2013-01-05 13:02:58,1,508,1.50,-73.99382,40.736149,-73.997932,40.750977
90D1AD4244EF11B4F232F931785AB06C,5322C9EFE919DBF35D5623EDCC946B38,CMT,1,N,2013-01-08 14:17:21,2013-01-08 14:21:32,1,250,.70,-73.978516,40.777744,-73.983627,40.783913
7EFD9F4D492F2B5A3483C79E8F864AE1,F408BA5D19241C30A51F2884FD4D7B64,CMT,1,N,2013-01-05 00:33:24,2013-01-05 00:39:00,1,336,.60,-73.998566,40.720661,-74.000572,40.724689
463943B74072AF729AC34FF0E74EDDB8,5B1645C89B6D8842D31580B78D7E7493,CMT,1,N,2013-01-06 15:50:15,2013-01-06 16:03:29,1,793,2.20,-73.990623,40.751381,-73.980675,40.728863
A00EDFCF1DD459755344024DD6AA1103,C2446257E797C56110A82B73E3DF738D,CMT,1,N,2013-01-05 17:43:38,2013-01-05 17:49:26,2,347,1.40,-73.978188,40.766678,-73.995842,40.764374
A00EDFCF1DD459755344024DD6AA1103,C2446257E797C56110A82B73E3DF738D,CMT,1,N,2013-01-05 22:05:57,2013-01-05 22:09:34,1,216,1.20,-73.971741,40.786201,-73.956642,40.776581
EC357E5043D2B57A59695A9EBEF0DF66,008B6475D6D0D689BDAEE47700410F4C,CMT,1,N,2013-01-01 19:29:47,2013-01-01 19:44:49,1,901,2.20,-74.000237,40.743004,-73.992317,40.725197
D242F08982116B6C6EBEF33FBCC14513,014FCFEF7DD164992FCD8492DF7A6133,CMT,1,N,2013-01-06 17:28:37,2013-01-06 17:37:33,1,535,2.20,-73.95285,40.783386,-73.971199,40.755844
C666C43A8A1FBBDC1423C7B5C5CB43EE,90AD78BB4DC4C70E7FC795BC6E0F60A4,CMT,1,N,2013-01-07 13:27:11,2013-01-07 13:44:25,1,1033,5.70,-73.961067,40.811924,-73.992523,40.751938
60CD2CAE8AF2CA0E7A9CE5895EF6FC5D,CDEE1D89036C514DD92715FA4F6FE03C,CMT,1,N,2013-01-06 02:35:49,2013-01-06 02:41:14,2,325,.90,-73.943184,40.71471,-73.958023,40.71254
60CD2CAE8AF2CA0E7A9CE5895EF6FC5D,CDEE1D89036C514DD92715FA4F6FE03C,CMT,1,N,2013-01-06 00:23:46,2013-01-06 00:26:31,1,165,.70,-73.999161,40.739376,-73.998077,40.746769
9B498587E3373F3E55976C5F56D3D7A3,56F11D4FCC140250D38369F2A8C65EEB,CMT,1,N,2013-01-07 20:12:40,2013-01-07 20:22:47,1,606,2.50,-73.938782,40.804985,-73.948883,40.776833
9370B71D6ED3ADFB901A1B5D02F52F5F,17B08789CF03A77CF3A45C1BA7C37A06,CMT,1,N,2013-01-08 03:04:03,2013-01-08 03:07:58,1,235,.90,-74.008385,40.720875,-74.003593,40.731358
C86013D0B08D7D2D0A96F64AB3433C19,860153BE9CF88D44A0150C2E8C55511B,CMT,1,N,2013-01-07 21:04:00,2013-01-07 21:18:36,1,876,3.60,-73.98172,40.768291,-73.993355,40.726273
5803D6EAD49AEAA82063A7DDCE35CD04,A75717CF880803546028459448A26433,CMT,1,N,2013-01-10 12:07:09,2013-01-10 12:14:20,1,430,1.20,-73.974701,40.757,-73.964432,40.770084
E995796C1A200C8400A4BC4A5931D300,1AC98054A0DB900493F6B4D468AF70A7,CMT,1,N,2013-01-05 19:07:10,2013-01-05 19:20:47,4,817,2.50,-74.000671,40.757809,-73.986916,40.733871
9157CFD5FF9AD4D5660B2B5B915CF426,8A6C780611D692586049FF0E804445DD,CMT,1,N,2013-01-07 14:04:39,2013-01-07 14:25:05,1,1225,4.40,-74.010193,40.705265,-73.994736,40.750324
61C447D605091D2296CBFE6759E15DCA,9A9DC67293983FD37E73069F16691DD8,CMT,1,N,2013-01-07 20:40:38,2013-01-07 20:52:17,1,699,4.70,-73.989975,40.729523,-73.989655,40.701923
2C84760030E6F7AD8502EAB900794D2E,3322193847F7C43BBA36B549ABB98F0C,CMT,1,N,2013-01-07 19:53:38,2013-01-07 19:57:25,1,227,1.00,-73.974182,40.762489,-73.985832,40.756935
81124DBD6AB03F24B895D5CF04AAACA2,499371A3895A7F2F1C9292FBBBE63413,CMT,1,N,2013-01-08 17:06:01,2013-01-08 17:09:21,1,200,.80,-73.982208,40.731167,-73.981895,40.722897
FFD8F49027A47FE0B5C6A597CAD3B3AF,913EBEFA931EECE8BEC7D6697D1DB45E,CMT,1,N,2013-01-10 16:19:14,2013-01-10 16:31:09,1,714,1.30,-73.969948,40.763382,-73.953636,40.767689
3DCE55A6DEFA0ED112682B06DC628F69,E6FC17849A4456882AFB9B06D6C777ED,CMT,1,N,2013-01-05 13:14:39,2013-01-05 13:29:45,2,906,2.70,-73.961456,40.771431,-73.995071,40.759777
D4CA68ECC21536DE406F3D58C7813241,3BA082D80853732DD95FBFC1C17E164D,CMT,1,N,2013-01-07 18:23:55,2013-01-07 18:28:39,1,283,.50,-73.963516,40.774258,-73.954971,40.77079
7135E9C0D728DC322DBF02A8CD464ECD,EB8F62A0B203F8010EF1B16BA7A2C7B5,CMT,1,N,2013-01-10 07:46:39,2013-01-10 07:52:25,1,345,2.20,-73.988129,40.719055,-73.956268,40.713673
C5C0EC1A54337149ADA745E0C8C1765A,A110A93F58B799E35F35274BCC67A597,CMT,1,N,2013-01-08 10:16:12,2013-01-08 10:40:23,1,1450,7.20,-73.955772,40.764194,-73.854126,40.726902
05E34F66F87028EFF34BA92926546BF3,334A65DEAB3A0C1311111A8484F27DF3,CMT,1,N,2013-01-08 11:05:46,2013-01-08 11:13:48,1,482,1.00,0,0,0,0
4197F25AF85DB6B8202C033EF63F8566,88D281D5AECDB0ADE5DB38E685B6372D,CMT,1,N,2013-01-01 19:26:50,2013-01-01 19:32:58,1,367,.40,-73.985527,40.757957,-73.990204,40.751591
4197F25AF85DB6B8202C033EF63F8566,88D281D5AECDB0ADE5DB38E685B6372D,CMT,1,N,2013-01-01 14:28:52,2013-01-01 14:40:10,2,678,4.30,-73.936821,40.79652,-73.935944,40.850307
5CE3B00595DE0A02E0CBF874BE4267D4,27EE034E910DDB8605831F51F6F72D78,CMT,1,N,2013-01-07 12:15:13,2013-01-07 12:41:03,1,1549,4.10,-73.960815,40.765709,-73.995804,40.716572
058236FA63D036C2FAF5EAB7999D1C65,3306833374A546005A2C0CD004D9F316,CMT,1,N,2013-01-10 07:50:18,2013-01-10 08:09:30,1,1151,2.10,-73.977959,40.788868,-73.947227,40.77433
2DC8C873C5DC427DFB335AD029F17B08,3F08C99941F3B025FF4262412420848F,CMT,1,N,2013-01-05 14:14:25,2013-01-05 14:20:07,1,342,.80,-73.977036,40.758259,-73.990738,40.76022
1F037A24370C1935783D89EF7872CEF0,7171C6E205A7F49CBE2B8E89F49D96F1,CMT,1,N,2013-01-02 15:07:32,2013-01-02 15:13:24,3,352,1.70,-74.006943,40.704052,-74.016205,40.717308
79CBB01F3EDDC65C16AE6D81DCF3AC89,59A281677AD338FA9662AD8EE81C4E00,CMT,1,N,2013-01-07 12:29:20,2013-01-07 12:38:46,1,565,1.20,-73.975441,40.752048,-73.977104,40.764099
79CBB01F3EDDC65C16AE6D81DCF3AC89,59A281677AD338FA9662AD8EE81C4E00,CMT,1,N,2013-01-07 12:02:26,2013-01-07 12:08:40,1,374,1.10,-73.983154,40.730698,-73.988884,40.74136
D10870DF96A6A201337FF2EF5B3D893D,287F30AEA8CF3242D100EC3CFF5BE2DA,CMT,1,N,2013-01-01 17:21:39,2013-01-01 17:36:09,3,870,2.10,-73.995277,40.759773,-73.991287,40.750641
33BDB46F2DAA926711B79B1171BAE469,F3C5B0DEBE147F9CB39A440D6EAB478C,CMT,1,N,2013-01-08 07:23:31,2013-01-08 07:27:20,2,228,1.00,-73.95311,40.771759,-73.949051,40.784344
A9C1456A59A49B157DE97CFA3CDCA4A9,AA1F8E9B7CA91E41B0230EFBA3675980,CMT,1,N,2013-01-10 15:07:51,2013-01-10 15:16:43,1,531,1.20,-73.980408,40.748322,-73.965744,40.758564
0A83A110AF07D123BD8896AA78619FCD,3E70FA4E104F46CDD1397911FDB9BB7B,CMT,1,N,2013-01-07 18:11:25,2013-01-07 18:13:52,1,146,.30,-73.992287,40.738552,-73.99012,40.734638
08CED443036B7C30AD47C5D1AE3A34F7,4AC11012522AE5B31F862A094B9E8642,CMT,1,N,2013-01-07 17:42:16,2013-01-07 17:46:15,3,238,.80,-73.948387,40.7896,-73.954529,40.778843
08CED443036B7C30AD47C5D1AE3A34F7,4AC11012522AE5B31F862A094B9E8642,CMT,1,N,2013-01-08 01:12:23,2013-01-08 01:20:22,1,479,.90,-74.002731,40.733852,-73.989182,40.72916
5C975C1D234C69A92F21D3F79CA73AF4,3BBE9B4CF7B93CBFB908126C8010D593,CMT,1,N,2013-01-07 18:32:56,2013-01-07 18:43:34,1,638,1.90,-73.981644,40.769684,-73.979515,40.791126
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 06:59:40,2013-01-10 07:03:55,2,254,.50,-73.980339,40.734123,-73.975159,40.74128
1171F2BCE81980A0E5B3C1612FFCF751,E76F8763F39B8B209929FB76E6CDE996,CMT,1,N,2013-01-07 22:52:56,2013-01-07 23:00:20,1,444,1.70,-73.98233,40.772724,-74.002747,40.760643
1171F2BCE81980A0E5B3C1612FFCF751,E76F8763F39B8B209929FB76E6CDE996,CMT,1,N,2013-01-07 17:52:54,2013-01-07 17:57:23,1,268,1.10,-73.983963,40.729542,-73.98024,40.742519
8F7888300ED94F70A1A253325164B994,FED36ECAEBB269972750877979935370,CMT,1,N,2013-01-07 21:41:58,2013-01-07 21:54:03,2,725,4.10,-73.948349,40.7635,-73.951141,40.774376
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 05:38:31,2013-01-07 05:44:09,1,338,1.40,-73.992691,40.750748,-73.978363,40.73674
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 11:13:56,2013-01-10 11:28:07,2,850,5.80,-73.972931,40.7481,-73.993942,40.695534
8F7888300ED94F70A1A253325164B994,FED36ECAEBB269972750877979935370,CMT,1,N,2013-01-07 20:37:58,2013-01-07 20:46:00,2,482,.90,-73.989052,40.748016,-73.991295,40.755112
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 09:09:02,2013-01-10 09:40:43,1,1900,4.60,-74.008102,40.723278,-73.977127,40.764599
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 13:04:40,2013-01-10 13:10:25,1,345,.90,-73.973053,40.763531,-73.982079,40.751839
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 19:36:26,2013-01-07 19:45:14,1,527,2.00,-73.951912,40.769367,-73.981155,40.771465
79CBB01F3EDDC65C16AE6D81DCF3AC89,59A281677AD338FA9662AD8EE81C4E00,CMT,1,N,2013-01-07 12:45:06,2013-01-07 12:53:38,1,512,1.40,-73.969604,40.762753,-73.954262,40.770233
9D1CE7E9B4EC44D5D39861C98A8BC799,8D57434CE4AEDA42C075574C157707DF,CMT,1,N,2013-01-07 13:22:27,2013-01-07 13:30:29,1,481,1.60,-73.977654,40.756451,-73.962631,40.772705
664D72E849CB0CB88BEE21BC9B3AF670,2030C538E515B0C379FF154C277B36FA,CMT,1,N,2013-01-07 11:33:45,2013-01-07 11:40:46,1,420,1.30,-73.987572,40.745815,-74.003578,40.739391
57E8E649531AB88071D6C886FDCDB1B5,DEAF785027CB0AE97645BEB770918F9F,CMT,1,N,2013-01-07 13:04:17,2013-01-07 13:12:47,1,510,2.30,-73.980965,40.781818,-73.961395,40.810272
2280C8996D940FE5B586E8FF96F91A0B,36B90444BC025E6CA25C24D2569D471D,CMT,1,N,2013-01-07 16:57:58,2013-01-07 17:13:34,1,935,3.00,-73.996735,40.723438,-73.972359,40.76239
